   30.000000000000000        1.0000000000000000E-003  -5.7857774887629183E-009   2.3111533748023884E-006   5.0401017635886099E-005
   30.000000000000000       0.41799999999999998       -7.7684557922006730E-009   1.3661468442891407E-006   4.6834749773850014E-005
   30.000000000000000       0.56000000000000005       -9.6421207410451206E-009   9.2004599133390277E-007   3.6195275711575642E-005
   30.000000000000000       0.67800000000000005       -1.1781627614909055E-008   6.3357782158341096E-007   2.6593395652804499E-005
   30.000000000000000       0.78900000000000003       -1.4491916354250601E-008   4.3805174912493326E-007   1.8746214124932520E-005
   30.000000000000000       0.90000000000000002       -1.7740305733539324E-008   2.9121793192868470E-007   1.2084922339955325E-005
   30.000000000000000        1.0189999999999999       -2.2122482644969273E-008   1.8255986860613393E-007   6.7104687747832031E-006
   30.000000000000000        1.1550000000000000       -2.8763912944859301E-008   1.0298502866774025E-007   2.5477705029838757E-006
   30.000000000000000        1.3240000000000001       -4.0104373647038691E-008   4.3841969759831451E-008  -4.8954063065072399E-007
   30.000000000000000        1.5760000000000001       -7.6328075165650343E-008  -2.7124674970622075E-009  -3.0282959194887507E-006
   50.000000000000000        1.0000000000000000E-003  -5.7857774887629183E-009   2.3061393598598418E-006   3.2279186708060424E-005
   50.000000000000000       0.41799999999999998       -7.7684557922006730E-009   1.3658267025786137E-006   3.4325925659913453E-005
   50.000000000000000       0.56000000000000005       -9.6421207410451206E-009   9.1993594014640499E-007   2.8736360594880579E-005
   50.000000000000000       0.67800000000000005       -1.1781627614909055E-008   6.3353204533763108E-007   2.2628876978441084E-005
   50.000000000000000       0.78900000000000003       -1.4491916354250601E-008   4.3803125395822974E-007   1.6947435384042589E-005
   50.000000000000000       0.90000000000000002       -1.7740305733539324E-008   2.9120882212482834E-007   1.1523061084457663E-005
   50.000000000000000        1.0189999999999999       -2.2122482644969273E-008   1.8255601817817293E-007   6.7146855384726530E-006
   50.000000000000000        1.1550000000000000       -2.8763912944859301E-008   1.0298357042074385E-007   2.6713079247810945E-006
   50.000000000000000        1.3240000000000001       -4.0104373647038691E-008   4.3841545243315773E-008  -5.1799031472163096E-007
   50.000000000000000        1.5760000000000001       -7.6328075165650343E-008  -2.7125190479537931E-009  -3.4189564967681203E-006
   100.00000000000000        1.0000000000000000E-003  -5.7857774887629183E-009   2.2848806307046003E-006   1.3491085719918236E-005
   100.00000000000000       0.41799999999999998       -7.7684557922006730E-009   1.3643361608087984E-006   1.7368323708371262E-005
   100.00000000000000       0.56000000000000005       -9.6421207410451206E-009   9.1942329956902378E-007   1.5863289123725304E-005
   100.00000000000000       0.67800000000000005       -1.1781627614909055E-008   6.3331876860091984E-007   1.3233426864177186E-005
   100.00000000000000       0.78900000000000003       -1.4491916354250601E-008   4.3793575465872028E-007   1.0386617824333826E-005
   100.00000000000000       0.90000000000000002       -1.7740305733539324E-008   2.9116637134872484E-007   7.3780351624444286E-006
   100.00000000000000        1.0189999999999999       -2.2122482644969273E-008   1.8253807479782890E-007   4.4989593223699417E-006
   100.00000000000000        1.1550000000000000       -2.8763912944859301E-008   1.0297677463978050E-007   1.8869660425902388E-006
   100.00000000000000        1.3240000000000001       -4.0104373647038691E-008   4.3839566852081775E-008  -3.6802125934209898E-007
