  0.10000000149011612        1.0783278040703472       -1.1291186477715026E-003  -2.2379373591962893E-002
  0.14897959229289270        1.0847321364060487       -6.8145975324084354E-003  -2.4209182912533996E-002
  0.19795918309566926        1.0918182879254765       -1.2876465776127317E-002  -2.6233797722878698E-002
  0.24693877836879419        1.0996335059216253       -1.9291744797257187E-002  -2.8466717250168798E-002
  0.29591836470122240        1.1082296773391433       -2.6029546267604519E-002  -3.0922766336396679E-002
  0.34489796891504404        1.1176633926180741       -3.3049606841144892E-002  -3.3618113679440016E-002
  0.39387755524747226        1.1279959549141874       -4.0300643964285739E-002  -3.6570274467442987E-002
  0.44285715946129389        1.1392932960926008       -4.7718506152712524E-002  -3.9798086376999491E-002
  0.49183672791232869        1.1516260323398420       -5.5224248816486445E-002  -4.3321725462300502E-002
  0.54081633212615032        1.1650695910462310       -6.2722053687912727E-002  -4.7162742407262974E-002
  0.58979593633997196        1.1797038009450025       -7.0096669867446920E-002  -5.1343945422396287E-002
  0.63877550479100675        1.1956133814813190       -7.7211125288978777E-002  -5.5889540064547862E-002
  0.68775510900482839        1.2128872082119109       -8.3903650763761106E-002  -6.0824919351060179E-002
  0.73673467745586319        1.2316186592940235       -8.9984911654523089E-002  -6.6176762756623167E-002
  0.78571431743247167        1.2519053348936542       -9.5234750935332138E-002  -7.1972956044200273E-002
  0.83469388588350646        1.2738487837203138       -9.9398777110061190E-002  -7.8242513132087702E-002
  0.88367345433454125        1.2975545870545504      -0.10218483576902948       -8.5015600101792876E-002
  0.93265309431114973        1.3231316492538410      -0.10325917020335863       -9.2323332485413925E-002
  0.98163266276218453        1.3506920287858151      -0.10224258628722981      -0.10019772698941955     
   1.0306122312132193        1.3803508627014576       -9.8706423096785581E-002 -0.10867167991556245     
   1.0795918711898278        1.4122257818244066       -9.2168416619389557E-002 -0.11777880007209530     
   1.1285714396408626        1.4464361046485270       -8.2088676091386481E-002 -0.12755317845879244     
   1.1775510080918974        1.4831031565185762       -6.7865386915853212E-002 -0.13802947946142044     
   1.2265306480685059        1.5223488245670742       -4.8831032697471813E-002 -0.14924252797653864     
   1.2755102165195407        1.5642953003277944       -2.4248539867516055E-002 -0.16122723587250323     
   1.3244897849705755        1.6090641262384293        6.6920645841190190E-003 -0.17401832956163285     
   1.3734693534216103        1.6567762162255544        4.4877274438428864E-002 -0.18765035588163970     
   1.4224489218726450        1.7075498300418226        9.1271870635425856E-002 -0.20215710333479148     
   1.4714286333748272        1.7615002630205925       0.14692110261749700      -0.21757151344637338     
   1.5204082018258620        1.8187387966741666       0.21295162343513438      -0.23392538093561266     
   1.5693877702768968        1.8793711888734015       0.29057092717286265      -0.25124892233838786     
   1.6183673387279316        1.9434970669652616       0.38106658443549463      -0.26957060261224791     
   1.6673469071789664        2.0112078781661560       0.48580237210589056      -0.28891654953447771     
   1.7163264756300012        2.0825861757866675       0.60621451773757284      -0.30931034976629673     
   1.7653061871321833        2.1577039828376559       0.74380502766331646      -0.33077258131173165     
   1.8142857555832181        2.2366202582106069       0.90013103502526570      -0.35332008956909605     
   1.8632653240342529        2.3193810473540348        1.0767969342228807      -0.37696603038141857     
   1.9122448924852877        2.4060163418356399        1.2754379853908109      -0.40171897276841961     
   1.9612244609363225        2.4965389739000479        1.4977050373951517      -0.42758258308587266     
   2.0102040293873573        2.5909432402068204        1.7452463334193040      -0.45455523180786450     
   2.0591837408895395        2.6892029450762820        2.0196851857486444      -0.48262943445415446     
   2.1081633093405743        2.7912690591350096        2.3225932525425259      -0.51179118263170864     
   2.1571428777916091        2.8970692533241413        2.6554663040863935      -0.54201981089421247     
   2.2061224462426439        3.0065059639179128        3.0196932696332630      -0.57328744389020436     
   2.2551020146936787        3.1194546158711698        3.4165227949489747      -0.60555848874804985     
   2.3040815831447135        3.2357630186098314        3.8470312742984492      -0.63878946244463741     
   2.3530612946468956        3.3552509100709602        4.3120900687102299      -0.67292886153110776     
   2.4020408630979304        3.4777071187306663        4.8123217877862459      -0.70791635128365793     
   2.4510204315489652        3.6028911727880208        5.3480724327809197      -0.74368322547037602     
   2.5000000000000000        3.7305320678647207        5.9193724332238959      -0.78015205426543421     
