   30.000000000000000        1.0000000000000000E-003   1.1128833575670666E-008   3.1456389712310092E-007   1.2309855796565183E-005
   30.000000000000000       0.41799999999999998        1.4456070100626902E-008   2.6644364247557202E-007   1.9110497102577643E-005
   30.000000000000000       0.56000000000000005        1.5286380995339785E-008   2.0896859068102658E-007   1.8995128350606477E-005
   30.000000000000000       0.67800000000000005        1.5424652854667274E-008   1.6020841517329542E-007   1.7082317070240851E-005
   30.000000000000000       0.78900000000000003        1.5268367274824905E-008   1.2124703654571635E-007   1.4628700426291045E-005
   30.000000000000000       0.90000000000000002        1.4537409718325589E-008   8.7933881368897490E-008   1.1775474273830813E-005
   30.000000000000000        1.0189999999999999        1.3339023227464685E-008   6.0732456417795868E-008   8.9213254654209440E-006
   30.000000000000000        1.1550000000000000        1.1516021823395292E-008   3.9002846412839609E-008   6.2165611542245402E-006
   30.000000000000000        1.3240000000000001        8.1535681628065379E-009   2.1178655814097308E-008   3.5935513096005888E-006
   30.000000000000000        1.5760000000000001       -1.8408180926677896E-009   5.4054680446614935E-009   8.2498924451847267E-007
   50.000000000000000        1.0000000000000000E-003   1.1128833575670666E-008   3.1402137088705297E-007   7.1365979438462065E-006
   50.000000000000000       0.41799999999999998        1.4456070100626902E-008   2.6638986380548463E-007   1.2758745468214206E-005
   50.000000000000000       0.56000000000000005        1.5286380995339785E-008   2.0894690591794795E-007   1.3361648539080018E-005
   50.000000000000000       0.67800000000000005        1.5424652854667274E-008   1.6019839194125864E-007   1.2651868329623277E-005
   50.000000000000000       0.78900000000000003        1.5268367274824905E-008   1.2124215814237008E-007   1.1426282775199432E-005
   50.000000000000000       0.90000000000000002        1.4537409718325589E-008   8.7931549568839231E-008   9.6926952959768585E-006
   50.000000000000000        1.0189999999999999        1.3339023227464685E-008   6.0731401761562189E-008   7.7227936598764902E-006
   50.000000000000000        1.1550000000000000        1.1516021823395292E-008   3.9002416511764470E-008   5.6427007351136583E-006
   50.000000000000000        1.3240000000000001        8.1535681628065379E-009   2.1178517744288372E-008   3.4060081882052371E-006
   50.000000000000000        1.5760000000000001       -1.8408180926677896E-009   5.4054459156857831E-009   7.5183021472269048E-007
   100.00000000000000        1.0000000000000000E-003   1.1128833575670666E-008   3.1169452153070727E-007   2.4947090888048545E-006
   100.00000000000000       0.41799999999999998        1.4456070100626902E-008   2.6613946251057349E-007   5.6433509089653840E-006
   100.00000000000000       0.56000000000000005        1.5286380995339785E-008   2.0884589170763249E-007   6.5162680160018878E-006
   100.00000000000000       0.67800000000000005        1.5424652854667274E-008   1.6015169198608032E-007   6.5398315467536953E-006
   100.00000000000000       0.78900000000000003        1.5268367274824905E-008   1.2121942655055628E-007   6.1369273032029899E-006
   100.00000000000000       0.90000000000000002        1.4537409718325589E-008   8.7920683555337589E-008   5.3501134214364948E-006
   100.00000000000000        1.0189999999999999        1.3339023227464685E-008   6.0726486939206014E-008   4.3526773218058282E-006
   100.00000000000000        1.1550000000000000        1.1516021823395292E-008   3.9000413063892947E-008   3.2294634940212267E-006
   100.00000000000000        1.3240000000000001        8.1535681628065379E-009   2.1177874290468819E-008   1.9564308081592400E-006
   100.00000000000000        1.5760000000000001       -1.8408180926677896E-009   5.4053427853362917E-009   3.0998832157695579E-007
   200.00000000000000        1.0000000000000000E-003   1.1128833575670666E-008   3.0376606112881903E-007   6.4979667376515812E-007
   200.00000000000000       0.41799999999999998        1.4456070100626902E-008   2.6514498849004942E-007   1.7539781592676318E-006
   200.00000000000000       0.56000000000000005        1.5286380995339785E-008   2.0844394888466321E-007   2.2026924856800419E-006
   200.00000000000000       0.67800000000000005        1.5424652854667274E-008   1.5996572746517835E-007   2.3513392292553446E-006
   200.00000000000000       0.78900000000000003        1.5268367274824905E-008   1.2112886958779978E-007   2.3188025720665579E-006
   200.00000000000000       0.90000000000000002        1.4537409718325589E-008   8.7877385121570437E-008   2.1077037857099858E-006
   200.00000000000000        1.0189999999999999        1.3339023227464685E-008   6.0706899235267947E-008   1.7769405356018498E-006
   200.00000000000000        1.1550000000000000        1.1516021823395292E-008   3.8992427500982841E-008   1.3565295469127933E-006
   200.00000000000000        1.3240000000000001        8.1535681628065379E-009   2.1175309319699399E-008   8.3225730488959612E-007
   200.00000000000000        1.5760000000000001       -1.8408180926677896E-009   5.4049316561360167E-009   7.2434795663329432E-008
   400.00000000000000        1.0000000000000000E-003   1.1128833575670666E-008   2.7988414706137458E-007   1.4026575832597175E-007
   400.00000000000000       0.41799999999999998        1.4456070100626902E-008   2.6123365769588500E-007   4.2991540215678175E-007
   400.00000000000000       0.56000000000000005        1.5286380995339785E-008   2.0685113512762806E-007   5.6770652682820302E-007
   400.00000000000000       0.67800000000000005        1.5424652854667274E-008   1.5922654615748330E-007   6.2805388861860487E-007
   400.00000000000000       0.78900000000000003        1.5268367274824905E-008   1.2076832969299589E-007   6.3679034853739118E-007
   400.00000000000000       0.90000000000000002        1.4537409718325589E-008   8.7704824382209456E-008   5.9145887236864765E-007
   400.00000000000000        1.0189999999999999        1.3339023227464685E-008   6.0628781882211370E-008   5.0610262789500287E-007
   400.00000000000000        1.1550000000000000        1.1516021823395292E-008   3.8960565275071208E-008   3.8756931143436205E-007
   400.00000000000000        1.3240000000000001        8.1535681628065379E-009   2.1165071609521131E-008   2.3023512791954938E-007
   400.00000000000000        1.5760000000000001       -1.8408180926677896E-009   5.4032902892156009E-009  -1.8728034032067445E-008
   800.00000000000000        1.0000000000000000E-003   1.1128833575670666E-008   2.2192090443359316E-007   2.5565318678881296E-008
   800.00000000000000       0.41799999999999998        1.4456070100626902E-008   2.4650723414182553E-007   9.0019043318103585E-008
   800.00000000000000       0.56000000000000005        1.5286380995339785E-008   2.0067610754036089E-007   1.2369067330991805E-007
   800.00000000000000       0.67800000000000005        1.5424652854667274E-008   1.5632633709434298E-007   1.4013033220549232E-007
   800.00000000000000       0.78900000000000003        1.5268367274824905E-008   1.1934453212139735E-007   1.4430924031277453E-007
   800.00000000000000       0.90000000000000002        1.4537409718325589E-008   8.7020630588763579E-008   1.3524329442059225E-007
   800.00000000000000        1.0189999999999999        1.3339023227464685E-008   6.0318214439008183E-008   1.1580548994046883E-007
   800.00000000000000        1.1550000000000000        1.1516021823395292E-008   3.8833651718563407E-008   8.7306477288963421E-008
   800.00000000000000        1.3240000000000001        8.1535681628065379E-009   2.1124236612495784E-008   4.8248342834842270E-008
   800.00000000000000        1.5760000000000001       -1.8408180926677896E-009   5.3967369549022453E-009  -1.6507158546289612E-008
   1000.0000000000000        1.0000000000000000E-003   1.1128833575670666E-008   1.9399974709061386E-007   1.4078607327836168E-008
